,activity_id,assay_chembl_id,assay_description,assay_type,molecule_chembl_id,relation,standard_units,standard_value,target_chembl_id,target_organism,type,units,value
5643,16404724,CHEMBL3743366,Inhibition of human recombinant EGFR T790M mutant preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL3741219,=,nM,790.0,CHEMBL203,Homo sapiens,IC50,uM,0.79
5644,16404726,CHEMBL3743366,Inhibition of human recombinant EGFR T790M mutant preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL3740907,=,nM,820.0,CHEMBL203,Homo sapiens,IC50,uM,0.82
5645,16404729,CHEMBL3743366,Inhibition of human recombinant EGFR T790M mutant preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL939,=,nM,4270.0,CHEMBL203,Homo sapiens,IC50,uM,4.27
5646,16404735,CHEMBL3743367,Inhibition of wild type recombinant human EGFR preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL3740257,=,nM,11750.0,CHEMBL203,Homo sapiens,IC50,uM,11.75
5647,16404738,CHEMBL3743367,Inhibition of wild type recombinant human EGFR preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL3741762,=,nM,10650.0,CHEMBL203,Homo sapiens,IC50,uM,10.65
5648,16404742,CHEMBL3743367,Inhibition of wild type recombinant human EGFR preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL3740102,=,nM,15320.0,CHEMBL203,Homo sapiens,IC50,uM,15.32
5649,16404746,CHEMBL3743367,Inhibition of wild type recombinant human EGFR preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL939,=,nM,22.0,CHEMBL203,Homo sapiens,IC50,uM,0.022
5650,16404747,CHEMBL3743367,Inhibition of wild type recombinant human EGFR preincubated for 10 mins followed by FAM-labeled peptide/ATP addition measured after 1 hr by mobility shift assay,B,CHEMBL1229592,=,nM,79.0,CHEMBL203,Homo sapiens,IC50,uM,0.079
5651,16410641,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741490,=,nM,1.0,CHEMBL203,Homo sapiens,IC50,uM,0.001
5652,16410642,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3740105,=,nM,880.0,CHEMBL203,Homo sapiens,IC50,uM,0.88
5653,16410643,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3739771,=,nM,33.0,CHEMBL203,Homo sapiens,IC50,uM,0.033
5654,16410644,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741768,=,nM,390.0,CHEMBL203,Homo sapiens,IC50,uM,0.39
5655,16410645,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3739527,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,uM,0.027
5656,16410647,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741399,=,nM,34.0,CHEMBL203,Homo sapiens,IC50,uM,0.034
5657,16410648,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741304,=,nM,32.0,CHEMBL203,Homo sapiens,IC50,uM,0.032
5658,16410649,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3740595,=,nM,27.0,CHEMBL203,Homo sapiens,IC50,uM,0.027
5659,16410650,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3740850,=,nM,72.0,CHEMBL203,Homo sapiens,IC50,uM,0.072
5660,16410651,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3742059,=,nM,31.0,CHEMBL203,Homo sapiens,IC50,uM,0.031
5661,16410652,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741026,=,nM,9.0,CHEMBL203,Homo sapiens,IC50,uM,0.009
5662,16410653,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL3741424,=,nM,5.0,CHEMBL203,Homo sapiens,IC50,uM,0.005
5663,16410660,CHEMBL3745491,Inhibition of EGFR (unknown origin) using tyrosine 4 as substrate by fluorescence analysis,B,CHEMBL553,=,nM,0.5,CHEMBL203,Homo sapiens,IC50,uM,0.0005
5664,16416924,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746473,=,nM,600.0,CHEMBL203,Homo sapiens,IC50,uM,0.6
5665,16416925,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL553,=,nM,200.0,CHEMBL203,Homo sapiens,IC50,uM,0.2
5666,16416926,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746557,=,nM,260.0,CHEMBL203,Homo sapiens,IC50,uM,0.26
5667,16416927,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL554,=,nM,280.0,CHEMBL203,Homo sapiens,IC50,uM,0.28
5668,16416928,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746642,=,nM,1450.0,CHEMBL203,Homo sapiens,IC50,uM,1.45
5669,16416929,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746421,=,nM,6670.0,CHEMBL203,Homo sapiens,IC50,uM,6.67
5670,16416930,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746711,=,nM,1260.0,CHEMBL203,Homo sapiens,IC50,uM,1.26
5671,16416931,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746212,=,nM,4130.0,CHEMBL203,Homo sapiens,IC50,uM,4.13
5672,16416932,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747079,=,nM,9580.0,CHEMBL203,Homo sapiens,IC50,uM,9.58
5673,16416933,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747281,=,nM,5020.0,CHEMBL203,Homo sapiens,IC50,uM,5.02
5674,16416934,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746387,=,nM,21310.0,CHEMBL203,Homo sapiens,IC50,uM,21.31
5675,16416935,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747055,=,nM,8540.0,CHEMBL203,Homo sapiens,IC50,uM,8.54
5676,16416936,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747277,=,nM,7370.0,CHEMBL203,Homo sapiens,IC50,uM,7.37
5677,16416937,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746168,=,nM,9260.0,CHEMBL203,Homo sapiens,IC50,uM,9.26
5678,16416938,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747152,=,nM,6580.0,CHEMBL203,Homo sapiens,IC50,uM,6.58
5679,16416939,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747776,=,nM,5960.0,CHEMBL203,Homo sapiens,IC50,uM,5.96
5680,16416940,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746564,=,nM,10690.0,CHEMBL203,Homo sapiens,IC50,uM,10.69
5681,16416941,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746980,=,nM,25580.0,CHEMBL203,Homo sapiens,IC50,uM,25.58
5682,16416942,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3746268,=,nM,10920.0,CHEMBL203,Homo sapiens,IC50,uM,10.92
5683,16416943,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747570,=,nM,12240.0,CHEMBL203,Homo sapiens,IC50,uM,12.24
5684,16416944,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3745929,=,nM,26920.0,CHEMBL203,Homo sapiens,IC50,uM,26.92
5685,16416945,CHEMBL3750872,Inhibition of His-tagged EGFR cytoplasmic domain (645-1186 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry,B,CHEMBL3747407,=,nM,15160.0,CHEMBL203,Homo sapiens,IC50,uM,15.16
5686,16435150,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754722,=,nM,290.46,CHEMBL203,Homo sapiens,IC50,nM,290.46
5687,16435151,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752404,=,nM,189.49,CHEMBL203,Homo sapiens,IC50,nM,189.49
5688,16435153,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752008,=,nM,14.83,CHEMBL203,Homo sapiens,IC50,nM,14.83
5689,16435154,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753886,=,nM,97.22,CHEMBL203,Homo sapiens,IC50,nM,97.22
5690,16435155,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753623,=,nM,102.93,CHEMBL203,Homo sapiens,IC50,nM,102.93
5691,16435156,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752370,=,nM,18.04,CHEMBL203,Homo sapiens,IC50,nM,18.04
5692,16435157,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754709,=,nM,317.12,CHEMBL203,Homo sapiens,IC50,nM,317.12
5693,16435158,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753142,=,nM,78.17,CHEMBL203,Homo sapiens,IC50,nM,78.17
5694,16435159,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3751967,=,nM,476.66,CHEMBL203,Homo sapiens,IC50,nM,476.66
5695,16435160,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754556,=,nM,71.82,CHEMBL203,Homo sapiens,IC50,nM,71.82
5696,16435161,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753811,=,nM,121.09,CHEMBL203,Homo sapiens,IC50,nM,121.09
5697,16435162,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753157,=,nM,495.3,CHEMBL203,Homo sapiens,IC50,nM,495.3
5698,16435163,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752248,=,nM,71.71,CHEMBL203,Homo sapiens,IC50,nM,71.71
5699,16435164,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753532,=,nM,24.81,CHEMBL203,Homo sapiens,IC50,nM,24.81
5700,16435165,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754301,=,nM,165.6,CHEMBL203,Homo sapiens,IC50,nM,165.6
5701,16435166,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752825,=,nM,94.82,CHEMBL203,Homo sapiens,IC50,nM,94.82
5702,16435167,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752129,=,nM,362.0,CHEMBL203,Homo sapiens,IC50,nM,362.0
5703,16435168,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752916,=,nM,310.76,CHEMBL203,Homo sapiens,IC50,nM,310.76
5704,16435169,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL1336,=,nM,2.96,CHEMBL203,Homo sapiens,IC50,nM,2.96
5705,16435174,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753444,=,nM,455.17,CHEMBL203,Homo sapiens,IC50,nM,455.17
5706,16435175,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753836,=,nM,131.09,CHEMBL203,Homo sapiens,IC50,nM,131.09
5707,16435176,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754057,=,nM,26.56,CHEMBL203,Homo sapiens,IC50,nM,26.56
5708,16436353,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3753208,=,nM,90.57,CHEMBL203,Homo sapiens,IC50,nM,90.57
5709,16436354,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3754785,=,nM,66.59,CHEMBL203,Homo sapiens,IC50,nM,66.59
5710,16436355,CHEMBL3756968,Inhibition of EGFR (unknown origin) incubated for 1 hr assessed as luminescence changes using ATP by ADP-Glo Kinase assay,B,CHEMBL3752074,=,nM,48.81,CHEMBL203,Homo sapiens,IC50,nM,48.81
5711,16443117,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3752365,=,nM,78.0,CHEMBL203,Homo sapiens,IC50,nM,78.0
5712,16443118,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL939,=,nM,845.0,CHEMBL203,Homo sapiens,IC50,nM,845.0
5713,16443119,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3752204,=,nM,9.5,CHEMBL203,Homo sapiens,IC50,nM,9.5
5714,16444024,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL1229592,=,nM,6.4,CHEMBL203,Homo sapiens,IC50,nM,6.4
5715,16444025,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3545308,=,nM,14.3,CHEMBL203,Homo sapiens,IC50,nM,14.3
5716,16444026,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3353410,=,nM,7.0,CHEMBL203,Homo sapiens,IC50,nM,7.0
5717,16444036,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3754213,=,nM,19.0,CHEMBL203,Homo sapiens,IC50,nM,19.0
5718,16444037,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3754564,=,nM,11.0,CHEMBL203,Homo sapiens,IC50,nM,11.0
5719,16444038,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3754803,=,nM,23.5,CHEMBL203,Homo sapiens,IC50,nM,23.5
5720,16444039,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3633146,=,nM,2.9,CHEMBL203,Homo sapiens,IC50,nM,2.9
5721,16444040,CHEMBL3755797,"Inhibition of EGFR L858R/T790M mutant (unknown origin) using Poly(Glu,Tyr)4:1 as substrate incubated for 1 hr by ELISA",B,CHEMBL3753461,=,nM,280.0,CHEMBL203,Homo sapiens,IC50,nM,280.0
